Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2021-05-25,918.5186767578125,42.119998931884766,1256.241455078125,191.73846435546875,448.5871276855469,6759.47802734375,679.0628662109375,314.2705078125,2960.849365234375
2021-05-26,927.8943481445312,42.63999938964844,1289.1331787109375,191.4657440185547,444.4250183105469,6879.27783203125,686.5744018554688,314.5197448730469,3003.1611328125
2021-05-27,925.1454467773438,42.38999938964844,1293.746337890625,191.96575927734375,457.97607421875,6815.31982421875,682.3796997070312,317.610107421875,3023.60400390625
2021-05-28,917.29150390625,42.220001220703125,1296.3297119140625,193.5567626953125,455.9433898925781,6816.39501953125,653.3577880859375,317.7596435546875,2988.99365234375
2021-05-31,932.0176391601562,42.59000015258789,1299.7801513671875,196.9205780029297,459.9603271484375,6930.13134765625,651.9432983398438,317.7596435546875,3003.778564453125
2021-06-01,929.170654296875,42.83000183105469,1293.6717529296875,195.69325256347656,465.2839050292969,6934.875,654.6259765625,317.1116638183594,2997.931640625
2021-06-02,937.27001953125,42.56999969482422,1285.6982421875,190.0111083984375,475.25360107421875,7026.36376953125,660.869384765625,321.9964294433594,2975.539794921875
2021-06-03,930.9378051757812,42.5099983215332,1295.95654296875,190.05657958984375,480.5288391113281,7050.6171875,658.967041015625,324.63818359375,2986.759033203125
2021-06-04,929.1215209960938,42.119998931884766,1292.226318359375,189.7838134765625,471.28509521484375,7055.7021484375,657.4550170898438,333.9093322753906,2989.13623046875
2021-06-07,922.6419677734375,42.279998779296875,1295.95654296875,192.23849487304688,473.6081237792969,7115.3095703125,658.8206787109375,344.426513671875,3026.646240234375
2021-06-08,936.3373413085938,42.40999984741211,1317.685546875,194.23863220214844,472.44659423828125,7175.06298828125,662.1375122070312,351.65399169921875,3042.761962890625
2021-06-09,941.1478881835938,42.5,1319.877197265625,193.193115234375,471.6722412109375,7079.466796875,656.3818969726562,342.283203125,3042.857421875
2021-06-10,956.4140014648438,42.349998474121094,1328.2703857421875,195.575927734375,479.65765380859375,7041.22802734375,659.5036010742188,343.6788635253906,3058.59326171875
